Região,Produto,Vendas
Sul,Produto_F,244.2449899115015
Norte,Produto_B,346.39253043675177
Sul,Produto_F,343.22596625327577
Centro-Oeste,Produto_F,240.2127526944432
Norte,Produto_H,196.59912429841626
Sudeste,Produt_A,377.7968893253833
Norte,Produto_G,254.77347838820506
Norte,Produto_E,244.79539132490802
Nordeste,Produto_H,236.58675029993591
Sudeste,Produto_D,392.2267092190679
Norte,Produto_H,179.57941951261202
Centro-Oeste,Produto_F,342.51048113836856
Nordeste,Produto_C,126.33599226211729
Centro-Oeste,Produto_F,164.75063413703262
Sul,Produto_E,228.05189389711094
Nordeste,Produto_F,364.7290680894226
Sul,Produto_G,400.0391785911063
Norte,Produto_B,270.85483608218493
Sul,Produto_D,352.51565571473867
Nordeste,Produto_B,246.47212786820864
Centro-Oeste,Produto_B,132.84229899813516
Norte,Produto_F,17.040872109561178
Sudeste,Produto_H,186.29957761668408
Centro-Oeste,Produto_G,93.07386819903479
Sul,Produto_B,195.4632230037658
Norte,Produto_G,374.4549328828215
Nordeste,Produto_C,56.587962473922616
Nordeste,Produto_B,233.18302624522263
Sudeste,Produto_C,307.2049327105341
Centro-Oeste,Produt_A,322.1572572373278
Sudeste,Produto_C,211.24013847521434
Sul,Produto_G,383.05895622333264
Sul,Produto_D,429.0377059029381
Norte,Produto_C,462.82692072008024
Norte,Produto_E,55.31747835513473
Sudeste,Produto_B,346.14552700625495
Norte,Produto_G,205.40590698709582
Sudeste,Produto_E,151.17534527469113
Nordeste,Produt_A,422.31357049030436
Sudeste,Produto_B,233.20511554858498
Norte,Produto_F,434.02997561973274
Norte,Produto_C,375.0572958628134
Norte,Produto_D,420.4183811722761
Norte,Produto_D,391.94953839870016
Norte,Produto_B,319.29105705542236
Norte,Produto_F,385.59035960004246
Norte,Produto_G,470.82243377111837
Sudeste,Produto_E,277.9256982313201
Sudeste,Produto_B,375.0715842227957
Sul,Produto_G,411.5575356090483
Centro-Oeste,Produt_A,137.36583549086285
Sul,Produto_F,449.0856913310028
Nordeste,Produto_G,88.8405505331405
Sul,Produt_A,474.79279664818756
Centro-Oeste,Produto_H,345.6589249996335
Nordeste,Produto_H,326.0765807677264
Centro-Oeste,Produto_B,64.51229567322869
Sudeste,Produto_B,71.15682715151605
Nordeste,Produto_F,8.589465623307591
Sul,Produt_A,299.79421066932747
Nordeste,Produto_B,443.55589358746323
Norte,Produto_H,327.49725220195745
Nordeste,Produto_G,486.828815408147
Centro-Oeste,Produto_E,471.5126804274471
Sul,Produto_G,492.09752064077617
Sul,Produto_B,28.958752867035642
Centro-Oeste,Produt_A,312.19324517580213
Sudeste,Produto_F,223.2276757452974
Sul,Produto_F,307.237560270391
Nordeste,Produto_G,134.50160237407178
Sul,Produto_F,238.35244295456494
Sudeste,Produto_C,452.4743255142133
Nordeste,Produto_E,167.84529165663253
Sudeste,Produto_G,103.3355654703731
Norte,Produto_D,197.8590095330578
Norte,Produto_B,92.8799130153527
Nordeste,Produto_C,96.10814656111499
Sudeste,Produto_D,457.82892594980825
Norte,Produto_E,394.0081590648285
Sul,Produto_D,344.19535415042844
Sudeste,Produto_B,319.3373258852293
Sudeste,Produt_A,376.96736491126194
Norte,Produt_A,336.30563315510796
Nordeste,Produto_C,445.796312761526
Centro-Oeste,Produto_F,96.13298732958847
Nordeste,Produto_H,274.95270973405604
Sul,Produto_C,71.10723266397645
Sudeste,Produto_H,278.2188177084267
Centro-Oeste,Produto_C,383.1655774264683
Sul,Produto_F,73.92226421433362
Sul,Produt_A,237.70826287576207
Norte,Produto_B,221.95481915407882
Nordeste,Produto_B,97.58013041524627
Centro-Oeste,Produto_F,489.5681824284504
Sul,Produto_D,386.9057644144993
Sudeste,Produto_D,458.0634590655729
Nordeste,Produto_E,432.97723566365175
Sudeste,Produto_H,374.9900602166665
Nordeste,Produto_B,377.76805217877626
Sudeste,Produto_E,190.8619717467181
