Região,Produto,Vendas
Centro-Oeste,Produto_C,422.03857769217217
Nordeste,Produto_E,77.34902414737144
Norte,Produto_C,201.42408067523965
Sul,Produt_A,161.37889562975843
Norte,Produto_D,445.61627609871147
Nordeste,Produto_D,463.2927733822054
Sul,Produto_G,105.84977801411755
Nordeste,Produto_D,384.7963403313133
Sul,Produt_A,54.309609920892285
Sul,Produto_F,52.5804686591525
Nordeste,Produto_B,281.7634393708812
Sul,Produto_E,209.1860586001708
Sul,Produto_F,422.30409648081775
Sul,Produto_F,190.4850628532579
Centro-Oeste,Produto_F,181.41512305021857
Centro-Oeste,Produto_H,485.1992290718155
Nordeste,Produt_A,357.00230060125244
Nordeste,Produto_B,388.107316199475
Centro-Oeste,Produto_H,327.7131350487204
Sul,Produto_F,256.5572189458118
Sudeste,Produto_H,439.30530879658363
Norte,Produto_B,356.70650711138455
Sudeste,Produto_F,301.54753090290745
Sul,Produto_H,242.09381106758028
Sudeste,Produt_A,57.35712668132575
Centro-Oeste,Produt_A,406.94737285426856
Sul,Produto_C,273.57240651459233
Centro-Oeste,Produto_D,389.6900841682609
Centro-Oeste,Produto_D,215.9302784741889
Sudeste,Produto_G,296.2344920131795
Centro-Oeste,Produto_E,128.47953806952572
Sudeste,Produto_C,214.74560361678286
Sul,Produto_H,477.3688088318871
Nordeste,Produto_F,145.67061740079595
Norte,Produto_F,114.32131901334691
Centro-Oeste,Produto_H,87.61915561677974
Nordeste,Produto_E,58.63079755372963
Sul,Produto_G,220.5758287741561
Sudeste,Produt_A,340.5566637565285
Norte,Produt_A,79.20982144258848
Sudeste,Produto_H,224.2304771170786
Sudeste,Produto_D,239.1081599951333
Sudeste,Produto_F,251.57972092914315
Norte,Produto_D,320.8441827361569
Nordeste,Produto_D,280.42418930126973
Centro-Oeste,Produto_H,315.7293072972483
Sul,Produto_C,292.63284952676304
Nordeste,Produto_H,477.4916284628215
Sudeste,Produto_E,220.31199497016905
Sul,Produto_H,317.06157198579587
Sul,Produto_D,142.012931666247
Nordeste,Produto_C,149.9316698324062
Sul,Produto_H,234.05856881441622
Nordeste,Produto_D,358.1806730880503
Centro-Oeste,Produto_D,274.90384701865673
Sudeste,Produto_F,297.3710392552036
Nordeste,Produto_F,60.20381063065283
Centro-Oeste,Produto_G,469.3005338155395
Sul,Produto_F,442.84169509254303
Centro-Oeste,Produto_F,388.4766129820185
Norte,Produto_D,244.18289157915507
Centro-Oeste,Produto_E,401.76889757743464
Sul,Produto_G,16.879948141644174
Sudeste,Produto_F,222.25573039763412
Norte,Produto_H,91.74657502996469
Norte,Produto_B,220.3487616405022
Sudeste,Produto_B,332.3271066909632
Sul,Produto_B,455.16582023630167
Norte,Produto_C,334.04495419424353
Centro-Oeste,Produt_A,64.29297810665746
Nordeste,Produto_B,2.770046167449247
Sul,Produto_B,433.84889428161756
Norte,Produto_F,276.21413287703757
Sudeste,Produt_A,207.36248799601165
Sul,Produto_F,217.71337970803668
Nordeste,Produto_F,69.87406420948066
Norte,Produto_C,233.1870920016984
Sul,Produto_H,404.46144082831154
Sudeste,Produto_G,120.7561104710344
Centro-Oeste,Produto_D,427.0979841461983
Centro-Oeste,Produto_H,479.9238405060895
Norte,Produto_F,96.52364142004838
Sudeste,Produto_D,88.03622510079894
Sudeste,Produto_H,181.51098701146407
Centro-Oeste,Produto_H,329.7349780792439
Centro-Oeste,Produto_C,125.19585950696404
Sul,Produto_F,106.97654796235729
Norte,Produto_E,378.1685637756259
Sul,Produt_A,138.642881502402
Sul,Produto_B,34.63555404719432
Centro-Oeste,Produto_F,241.7127626232969
Norte,Produto_D,118.80335824861088
Sul,Produt_A,116.95797745337266
Nordeste,Produt_A,147.44129364215513
Norte,Produto_F,449.37732031666684
Nordeste,Produto_G,92.02398690154429
Centro-Oeste,Produto_F,491.85752705680454
Nordeste,Produto_F,140.27336554708657
Centro-Oeste,Produto_C,485.93496040703405
Nordeste,Produto_D,448.3978379819949
